,event_timestamp,trade_sign,side,lob_action,order_executed,execution_price,execution_size,ask,bid,midprice,ask_volume,bid_volume,price_changing,midprice_change,R1,norm_trade_volume
0,30:19.4,1,ASK,UPDATE,TRUE,219.37,1,219.37,219.28,219.325,16,100,FALSE,0,0,0.008150441
1,30:19.4,1,ASK,REMOVE,TRUE,219.37,15,219.37,219.28,219.325,15,100,TRUE,0.005,0.005,0.122256612
2,30:19.4,1,ASK,UPDATE,TRUE,219.38,80,219.38,219.28,219.33,200,100,FALSE,0.005,0.005,0.652035263
3,30:19.4,1,ASK,UPDATE,TRUE,219.38,80,219.38,219.29,219.335,120,100,FALSE,0,0,0.652035263
4,30:19.4,1,ASK,REMOVE,TRUE,219.38,40,219.38,219.29,219.335,40,100,TRUE,0.05,0.05,0.326017632
5,30:19.4,1,ASK,REMOVE,TRUE,219.39,101,219.39,219.38,219.385,101,100,TRUE,0.005,0.005,0.82319452
6,30:19.4,1,ASK,UPDATE,TRUE,219.4,60,219.4,219.38,219.39,100,100,FALSE,0,0,0.489026447
7,30:19.4,1,ASK,REMOVE,TRUE,219.4,40,219.4,219.38,219.39,40,100,TRUE,0.01,0.01,0.326017632
8,30:19.7,1,ASK,REMOVE,TRUE,219.42,50,219.42,219.38,219.4,50,100,TRUE,0.04,0.04,0.40752204
9,30:21.6,1,ASK,UPDATE,TRUE,219.5,55,219.5,219.38,219.44,1004,100,FALSE,0,0,0.448274243
10,30:21.6,1,ASK,UPDATE,TRUE,219.5,948,219.5,219.38,219.44,949,100,FALSE,0,0,7.726617869
11,30:21.6,1,ASK,REMOVE,TRUE,219.5,1,219.5,219.38,219.44,1,100,TRUE,0.025,0.025,0.008150441
12,30:21.6,1,ASK,REMOVE,TRUE,219.52,100,219.52,219.41,219.465,100,100,TRUE,0.015,0.015,0.815044079
13,30:21.6,1,ASK,REMOVE,TRUE,219.55,100,219.55,219.41,219.48,100,100,TRUE,0.135,0.135,0.815044079
14,30:38.5,-1,BID,REMOVE,TRUE,219.58,100,219.65,219.58,219.615,100,100,TRUE,-0.005,0.005,0.539262853
15,30:38.5,-1,BID,REMOVE,TRUE,219.57,100,219.65,219.57,219.61,100,100,TRUE,-0.015,0.015,0.539262853
16,30:50.6,-1,BID,REMOVE,TRUE,219.57,20,219.62,219.57,219.595,200,20,TRUE,-0.02,0.02,0.107852571
17,30:50.6,-1,BID,REMOVE,TRUE,219.55,102,219.6,219.55,219.575,100,102,TRUE,-0.005,0.005,0.550048111
18,30:50.6,-1,BID,REMOVE,TRUE,219.54,100,219.6,219.54,219.57,100,100,TRUE,-0.005,0.005,0.539262853
19,30:50.6,-1,BID,REMOVE,TRUE,219.53,100,219.6,219.53,219.565,100,100,TRUE,-0.08,0.08,0.539262853
20,30:58.2,1,ASK,REMOVE,TRUE,219.59,300,219.59,219.38,219.485,100,100,FALSE,0,0,2.445132237
21,30:58.2,1,ASK,REMOVE,TRUE,219.59,100,219.59,219.38,219.485,100,100,TRUE,0.11,0.11,0.815044079
22,30:58.2,-1,BID,REMOVE,TRUE,219.57,100,219.62,219.57,219.595,100,100,TRUE,-0.11,0.11,0.539262853
23,30:58.2,1,ASK,REMOVE,TRUE,219.58,100,219.58,219.39,219.485,100,200,TRUE,0.02,0.02,0.815044079
24,30:58.9,1,ASK,REMOVE,TRUE,219.62,100,219.62,219.39,219.505,100,200,TRUE,0.11,0.11,0.815044079
25,30:58.9,1,ASK,REMOVE,TRUE,219.65,100,219.65,219.58,219.615,100,100,TRUE,0.025,0.025,0.815044079
26,30:58.9,1,ASK,REMOVE,TRUE,219.7,100,219.7,219.58,219.64,100,100,TRUE,-0.005,-0.005,0.815044079
27,31:02.1,1,ASK,REMOVE,TRUE,219.65,100,219.65,219.62,219.635,100,100,TRUE,0.075,0.075,0.815044079
28,31:09.9,-1,BID,UPDATE,TRUE,219.67,98,219.75,219.67,219.71,100,100,FALSE,0,0,0.528477596
29,31:09.9,-1,BID,REMOVE,TRUE,219.67,2,219.75,219.67,219.71,100,2,TRUE,-0.04,0.04,0.010785257
30,31:17.0,1,ASK,REMOVE,TRUE,219.7,50,219.7,219.64,219.67,50,100,TRUE,0.05,0.05,0.40752204
31,31:22.6,1,ASK,REMOVE,TRUE,219.75,200,219.75,219.69,219.72,200,100,TRUE,0.04,0.04,1.630088158
32,31:32.1,1,ASK,UPDATE,TRUE,219.8,100,219.8,219.72,219.76,60,100,FALSE,0,0,0.815044079
33,31:32.2,1,ASK,UPDATE,TRUE,219.8,100,219.8,219.72,219.76,360,100,FALSE,0,0,0.815044079
34,31:35.1,1,ASK,REMOVE,TRUE,219.8,100,219.8,219.72,219.76,100,100,TRUE,0,0,0.815044079
35,31:48.4,-1,BID,REMOVE,TRUE,219.72,100,219.8,219.72,219.76,62,100,TRUE,-0.005,0.005,0.539262853
36,31:48.4,-1,BID,UPDATE,TRUE,219.71,95,219.8,219.71,219.755,62,200,FALSE,-0.005,0.005,0.512299711
37,31:48.4,-1,BID,UPDATE,TRUE,219.71,2,219.79,219.71,219.75,100,105,FALSE,0.015,-0.015,0.010785257
38,31:55.0,-1,BID,REMOVE,TRUE,219.72,100,219.81,219.72,219.765,100,100,TRUE,0.02,-0.02,0.539262853
39,32:03.0,-1,BID,REMOVE,TRUE,219.74,100,219.83,219.74,219.785,100,100,TRUE,0.045,-0.045,0.539262853
40,32:06.3,1,ASK,REMOVE,TRUE,219.88,10,219.88,219.78,219.83,10,100,TRUE,0.01,0.01,0.081504408
41,32:09.6,1,ASK,REMOVE,TRUE,219.89,25,219.89,219.79,219.84,25,100,TRUE,0.01,0.01,0.20376102
42,32:09.6,1,ASK,REMOVE,TRUE,219.9,36,219.9,219.8,219.85,36,200,TRUE,0.025,0.025,0.293415868
43,32:09.6,1,ASK,REMOVE,TRUE,219.95,20,219.95,219.8,219.875,20,100,TRUE,0.09,0.09,0.163008816
44,32:09.6,-1,BID,UPDATE,TRUE,219.96,200,219.98,219.95,219.965,140,880,FALSE,-0.07,0.07,1.078525707
45,32:09.6,1,ASK,REMOVE,TRUE,219.98,140,219.98,219.81,219.895,140,200,TRUE,0.095,0.095,1.141061711
46,32:09.6,-1,BID,UPDATE,TRUE,219.98,64,220,219.98,219.99,1929,240,FALSE,-0.085,0.085,0.345128226
47,32:09.6,1,ASK,UPDATE,TRUE,220,100,220,219.81,219.905,1929,200,FALSE,0,0,0.815044079
48,32:09.6,1,ASK,UPDATE,TRUE,220,100,220,219.81,219.905,1829,200,FALSE,0.025,0.025,0.815044079
49,32:28.3,1,ASK,REMOVE,TRUE,219.96,300,219.96,219.9,219.93,300,4,TRUE,0.015,0.015,2.445132237
50,32:28.3,1,ASK,UPDATE,TRUE,219.98,111,219.98,219.91,219.945,200,100,FALSE,0,0,0.904698928
51,32:28.3,1,ASK,REMOVE,TRUE,219.98,89,219.98,219.91,219.945,89,100,TRUE,0.01,0.01,0.72538923
52,32:28.3,1,ASK,UPDATE,TRUE,220,100,220,219.91,219.955,1629,100,FALSE,0,0,0.815044079
53,32:28.3,1,ASK,UPDATE,TRUE,220,100,220,219.91,219.955,1529,100,FALSE,0,0,0.815044079
54,32:28.3,1,ASK,UPDATE,TRUE,220,100,220,219.91,219.955,1429,100,FALSE,0,0,0.815044079
55,32:28.3,1,ASK,REMOVE,TRUE,220,1329,220,219.91,219.955,1329,100,TRUE,0,0,10.83193581
56,32:28.3,1,ASK,REMOVE,TRUE,220,200,220,219.91,219.955,200,100,TRUE,0.025,0.025,1.630088158
57,32:28.7,1,ASK,UPDATE,TRUE,220,10,220,219.96,219.98,100,4,FALSE,0,0,0.081504408
58,32:28.9,-1,BID,REMOVE,TRUE,219.96,4,220,219.96,219.98,90,4,TRUE,-0.05,0.05,0.021570514
59,32:29.4,1,ASK,UPDATE,TRUE,220,55,220,219.86,219.93,90,100,FALSE,0.045,0.045,0.448274243
60,32:31.9,-1,BID,REMOVE,TRUE,219.95,200,220,219.95,219.975,135,200,TRUE,2.84E-14,-2.84E-14,1.078525707
61,32:44.1,-1,BID,REMOVE,TRUE,219.96,100,219.99,219.96,219.975,100,100,TRUE,-0.06,0.06,0.539262853
62,32:46.7,1,ASK,REMOVE,TRUE,219.96,3,219.97,219.86,219.915,3,100,TRUE,0.015,0.015,0.024451322
63,32:47.4,1,ASK,UPDATE,TRUE,220,100,220,219.86,219.93,235,100,FALSE,0.055,0.055,0.815044079
64,32:48.5,-1,BID,REMOVE,TRUE,219.97,1,220,219.97,219.985,235,1,TRUE,-0.045,0.045,0.005392629
65,32:58.0,-1,BID,REMOVE,TRUE,219.88,28,220,219.88,219.94,235,28,TRUE,-0.06,0.06,0.150993599
66,33:03.3,1,ASK,REMOVE,TRUE,219.9,100,219.9,219.86,219.88,100,100,TRUE,0.005,0.005,0.815044079
67,33:07.8,1,ASK,REMOVE,TRUE,219.91,100,219.91,219.86,219.885,100,100,TRUE,0,0,0.815044079
68,33:07.8,1,ASK,REMOVE,TRUE,219.91,100,219.91,219.86,219.885,100,100,TRUE,-0.005,-0.005,0.815044079
69,33:11.2,-1,BID,REMOVE,TRUE,219.81,100,219.95,219.81,219.88,100,100,TRUE,-0.015,0.015,0.539262853
70,33:59.6,-1,BID,UPDATE,TRUE,219.83,54,219.9,219.83,219.865,150,100,FALSE,0,0,0.291201941
71,33:59.6,-1,BID,REMOVE,TRUE,219.83,46,219.9,219.83,219.865,150,46,TRUE,-0.01,0.01,0.248060913
72,33:59.6,-1,BID,REMOVE,TRUE,219.82,110,219.89,219.82,219.855,100,110,TRUE,-0.01,0.01,0.593189139
73,33:59.6,-1,BID,UPDATE,TRUE,219.8,39,219.89,219.8,219.845,100,100,FALSE,0,0,0.210312513
74,33:59.6,-1,BID,REMOVE,TRUE,219.8,61,219.89,219.8,219.845,100,61,TRUE,-0.005,0.005,0.328950341
75,33:59.6,-1,BID,UPDATE,TRUE,219.79,5,219.89,219.79,219.84,100,200,FALSE,0,0,0.026963143
76,33:59.6,-1,BID,UPDATE,TRUE,219.79,46,219.89,219.79,219.84,100,195,FALSE,0,0,0.248060913
77,33:59.6,-1,BID,REMOVE,TRUE,219.79,100,219.89,219.79,219.84,100,100,TRUE,-0.18,0.18,0.539262853
78,34:10.2,-1,BID,REMOVE,TRUE,219.59,100,219.73,219.59,219.66,200,100,TRUE,-0.005,0.005,0.539262853
79,34:10.2,-1,BID,REMOVE,TRUE,219.58,126,219.73,219.58,219.655,200,126,TRUE,-0.135,0.135,0.679471195
80,34:20.2,1,ASK,UPDATE,TRUE,219.59,37,219.59,219.45,219.52,100,100,FALSE,0,0,0.301566309
81,34:20.2,1,ASK,REMOVE,TRUE,219.59,63,219.59,219.45,219.52,63,100,TRUE,0.18,0.18,0.51347777
82,34:54.7,1,ASK,REMOVE,TRUE,219.79,100,219.79,219.61,219.7,100,100,TRUE,0.14,0.14,0.815044079
83,34:54.8,-1,BID,UPDATE,TRUE,219.82,126,219.86,219.82,219.84,100,8045,FALSE,0,0,0.679471195
84,34:54.8,-1,BID,UPDATE,TRUE,219.82,149,219.86,219.82,219.84,100,7919,FALSE,0,0,0.803501652
85,34:54.8,-1,BID,UPDATE,TRUE,219.82,315,219.86,219.82,219.84,100,7770,FALSE,0,0,1.698677988
86,34:54.8,-1,BID,UPDATE,TRUE,219.82,974,219.86,219.82,219.84,100,7455,FALSE,0,0,5.252420193
87,34:54.8,-1,BID,REMOVE,TRUE,219.82,6481,219.86,219.82,219.84,100,6481,TRUE,-0.025,0.025,34.94962553
88,35:02.6,-1,BID,REMOVE,TRUE,219.76,80,219.87,219.76,219.815,230,80,TRUE,-0.03,0.03,0.431410283
89,35:05.3,-1,BID,REMOVE,TRUE,219.75,10,219.82,219.75,219.785,200,10,TRUE,-0.015,0.015,0.053926285
90,35:05.3,-1,BID,UPDATE,TRUE,219.74,156,219.8,219.74,219.77,100,200,FALSE,0,0,0.841250051
91,35:05.3,-1,BID,REMOVE,TRUE,219.74,44,219.8,219.74,219.77,100,44,TRUE,-0.01,0.01,0.237275656
92,35:08.7,-1,BID,REMOVE,TRUE,219.72,2,219.8,219.72,219.76,100,2,TRUE,-0.08,0.08,0.010785257
93,35:32.4,-1,BID,UPDATE,TRUE,219.62,50,219.74,219.62,219.68,100,200,FALSE,0,0,0.269631427
94,35:32.4,-1,BID,UPDATE,TRUE,219.62,100,219.74,219.62,219.68,100,150,FALSE,0,0,0.539262853
95,35:32.4,-1,BID,REMOVE,TRUE,219.62,50,219.74,219.62,219.68,100,50,TRUE,-0.03,0.03,0.269631427
96,35:32.4,-1,BID,REMOVE,TRUE,219.59,100,219.71,219.59,219.65,100,200,FALSE,0,0,0.539262853
97,35:32.4,-1,BID,REMOVE,TRUE,219.59,100,219.71,219.59,219.65,100,100,TRUE,-0.025,0.025,0.539262853
98,35:34.5,-1,BID,REMOVE,TRUE,219.56,100,219.69,219.56,219.625,100,100,TRUE,-0.055,0.055,0.539262853
99,35:37.6,-1,BID,UPDATE,TRUE,219.52,200,219.62,219.52,219.57,100,217,FALSE,0,0,1.078525707
100,35:37.6,-1,BID,REMOVE,TRUE,219.52,17,219.62,219.52,219.57,100,17,TRUE,-0.025,0.025,0.091674685
101,35:42.0,-1,BID,REMOVE,TRUE,219.5,100,219.59,219.5,219.545,100,100,TRUE,-0.01,0.01,0.539262853
102,35:42.0,-1,BID,UPDATE,TRUE,219.49,26,219.58,219.49,219.535,100,150,FALSE,-0.02,0.02,0.140208342
103,35:53.2,1,ASK,REMOVE,TRUE,219.54,20,219.54,219.49,219.515,20,100,TRUE,0.03,0.03,0.163008816
104,35:57.6,1,ASK,REMOVE,TRUE,219.58,100,219.58,219.51,219.545,100,200,TRUE,0.03,0.03,0.815044079
105,35:57.6,1,ASK,UPDATE,TRUE,219.59,200,219.59,219.56,219.575,404,100,FALSE,0,0,1.630088158
106,35:57.6,1,ASK,REMOVE,TRUE,219.59,200,219.59,219.56,219.575,204,100,FALSE,0,0,1.630088158
107,35:57.6,1,ASK,REMOVE,TRUE,219.59,4,219.59,219.56,219.575,4,100,TRUE,-0.015,-0.015,0.032601763
108,36:09.7,-1,BID,REMOVE,TRUE,219.52,25,219.6,219.52,219.56,100,25,TRUE,-0.035,0.035,0.134815713
109,36:09.7,-1,BID,UPDATE,TRUE,219.46,250,219.59,219.46,219.525,200,100,FALSE,-0.025,0.025,1.348157134
110,36:19.8,-1,BID,REMOVE,TRUE,219.43,100,219.57,219.43,219.5,101,200,FALSE,0,0,0.539262853
111,36:19.8,-1,BID,REMOVE,TRUE,219.43,100,219.57,219.43,219.5,101,100,TRUE,-0.055,0.055,0.539262853
112,36:19.8,-1,BID,UPDATE,TRUE,219.4,25,219.49,219.4,219.445,100,100,FALSE,0,0,0.134815713
113,36:21.0,-1,BID,REMOVE,TRUE,219.4,75,219.49,219.4,219.445,100,75,TRUE,-0.07,0.07,0.40444714
114,36:28.7,1,ASK,REMOVE,TRUE,219.4,100,219.4,219.35,219.375,200,114,FALSE,0,0,0.815044079
115,36:28.7,1,ASK,UPDATE,TRUE,219.4,76,219.4,219.35,219.375,100,114,FALSE,0,0,0.6194335
116,36:28.7,1,ASK,REMOVE,TRUE,219.4,24,219.4,219.35,219.375,24,114,TRUE,0.025,0.025,0.195610579
117,36:28.7,1,ASK,REMOVE,TRUE,219.43,100,219.43,219.37,219.4,100,100,TRUE,-0.005,-0.005,0.815044079
118,36:40.5,-1,BID,UPDATE,TRUE,219.38,4,219.41,219.38,219.395,100,100,FALSE,0,0,0.021570514
119,36:40.5,-1,BID,REMOVE,TRUE,219.38,96,219.41,219.38,219.395,100,96,TRUE,-0.01,0.01,0.517692339
120,36:42.0,-1,BID,REMOVE,TRUE,219.36,100,219.41,219.36,219.385,100,100,TRUE,-0.01,0.01,0.539262853
121,36:43.7,-1,BID,UPDATE,TRUE,219.35,30,219.4,219.35,219.375,100,100,FALSE,0,0,0.161778856
122,36:43.7,-1,BID,REMOVE,TRUE,219.35,70,219.4,219.35,219.375,100,70,TRUE,-0.05,0.05,0.377483997
123,36:52.4,-1,BID,UPDATE,TRUE,219.3,50,219.35,219.3,219.325,1,112,FALSE,-0.04,0.04,0.269631427
124,36:57.3,-1,BID,REMOVE,TRUE,219.23,100,219.34,219.23,219.285,301,100,TRUE,-0.095,0.095,0.539262853
125,37:14.7,1,ASK,UPDATE,TRUE,219.23,31,219.23,219.15,219.19,200,100,FALSE,0.005,0.005,0.252663664
126,37:14.7,1,ASK,UPDATE,TRUE,219.23,20,219.23,219.16,219.195,169,100,FALSE,0,0,0.163008816
127,37:14.7,1,ASK,UPDATE,TRUE,219.23,20,219.23,219.16,219.195,149,100,FALSE,0,0,0.163008816
128,37:14.7,1,ASK,UPDATE,TRUE,219.23,100,219.23,219.16,219.195,129,100,FALSE,0,0,0.815044079
129,37:14.7,1,ASK,REMOVE,TRUE,219.23,29,219.23,219.16,219.195,29,100,TRUE,0.015,0.015,0.236362783
130,37:14.7,1,ASK,REMOVE,TRUE,219.25,100,219.25,219.17,219.21,100,100,TRUE,0.01,0.01,0.815044079
131,37:25.4,1,ASK,UPDATE,TRUE,219.27,9,219.27,219.17,219.22,400,100,FALSE,0,0,0.073353967
132,37:25.4,1,ASK,UPDATE,TRUE,219.27,49,219.27,219.17,219.22,391,100,FALSE,0,0,0.399371599
133,37:25.4,1,ASK,UPDATE,TRUE,219.27,200,219.27,219.17,219.22,242,100,FALSE,0,0,1.630088158
134,37:25.4,1,ASK,REMOVE,TRUE,219.27,42,219.27,219.17,219.22,42,100,TRUE,0.015,0.015,0.342318513
135,37:25.4,1,ASK,UPDATE,TRUE,219.28,58,219.28,219.19,219.235,100,100,FALSE,0,0,0.472725566
136,37:25.4,1,ASK,REMOVE,TRUE,219.28,42,219.28,219.19,219.235,42,100,TRUE,0.01,0.01,0.342318513
137,37:25.4,1,ASK,UPDATE,TRUE,219.3,1,219.3,219.19,219.245,200,100,FALSE,-0.125,-0.125,0.008150441
138,38:01.1,1,ASK,REMOVE,TRUE,219.18,100,219.18,219.06,219.12,300,300,FALSE,0.005,0.005,0.815044079
139,38:01.1,1,ASK,UPDATE,TRUE,219.18,5,219.18,219.07,219.125,200,100,FALSE,0,0,0.040752204
140,38:01.1,1,ASK,UPDATE,TRUE,219.18,100,219.18,219.07,219.125,195,100,FALSE,0,0,0.815044079
141,38:01.1,1,ASK,REMOVE,TRUE,219.18,95,219.18,219.07,219.125,95,100,TRUE,0.01,0.01,0.774291875
142,38:01.1,1,ASK,REMOVE,TRUE,219.19,100,219.19,219.08,219.135,100,100,TRUE,0,0,0.815044079
143,38:02.3,1,ASK,UPDATE,TRUE,219.18,100,219.18,219.09,219.135,260,200,FALSE,0,0,0.815044079
144,38:02.3,1,ASK,UPDATE,TRUE,219.18,99,219.18,219.09,219.135,160,200,FALSE,0,0,0.806893638
145,38:02.3,1,ASK,REMOVE,TRUE,219.18,61,219.18,219.09,219.135,61,200,TRUE,0.04,0.04,0.497176888
146,38:09.9,1,ASK,REMOVE,TRUE,219.24,200,219.24,219.11,219.175,200,100,TRUE,0.045,0.045,1.630088158
147,38:09.9,1,ASK,UPDATE,TRUE,219.25,5,219.25,219.19,219.22,100,100,FALSE,0,0,0.040752204
148,38:09.9,1,ASK,REMOVE,TRUE,219.25,95,219.25,219.19,219.22,95,100,TRUE,0.025,0.025,0.774291875
149,38:09.9,1,ASK,REMOVE,TRUE,219.3,1,219.3,219.19,219.245,1,100,TRUE,0.105,0.105,0.008150441
150,38:28.5,-1,BID,REMOVE,TRUE,219.32,100,219.38,219.32,219.35,100,100,TRUE,-0.01,0.01,0.539262853
151,38:28.5,-1,BID,UPDATE,TRUE,219.31,95,219.37,219.31,219.34,100,100,FALSE,0,0,0.512299711
152,38:28.5,-1,BID,REMOVE,TRUE,219.31,5,219.37,219.31,219.34,100,5,TRUE,-0.005,0.005,0.026963143
153,38:28.5,-1,BID,UPDATE,TRUE,219.31,100,219.36,219.31,219.335,100,200,FALSE,0,0,0.539262853
154,38:28.5,-1,BID,REMOVE,TRUE,219.31,100,219.36,219.31,219.335,100,100,TRUE,-0.02,0.02,0.539262853
155,38:38.0,1,ASK,REMOVE,TRUE,219.38,100,219.38,219.25,219.315,100,300,TRUE,0.005,0.005,0.815044079
156,38:38.0,1,ASK,UPDATE,TRUE,219.39,76,219.39,219.25,219.32,100,300,FALSE,0,0,0.6194335
157,38:38.0,1,ASK,REMOVE,TRUE,219.39,24,219.39,219.25,219.32,24,300,TRUE,0.035,0.035,0.195610579
158,38:38.1,1,ASK,REMOVE,TRUE,219.45,15,219.45,219.26,219.355,15,100,TRUE,0.04,0.04,0.122256612
159,39:11.7,-1,BID,REMOVE,TRUE,219.37,100,219.42,219.37,219.395,100,100,TRUE,-0.005,0.005,0.539262853
160,39:11.7,-1,BID,REMOVE,TRUE,219.36,100,219.42,219.36,219.39,100,100,TRUE,-0.01,0.01,0.539262853
161,39:11.7,-1,BID,REMOVE,TRUE,219.35,100,219.41,219.35,219.38,100,100,TRUE,-0.02,0.02,0.539262853
162,39:21.2,-1,BID,REMOVE,TRUE,219.31,100,219.41,219.31,219.36,400,100,TRUE,-0.06,0.06,0.539262853
163,39:37.8,1,ASK,UPDATE,TRUE,219.31,100,219.31,219.29,219.3,1000,100,FALSE,0,0,0.815044079
164,39:37.8,1,ASK,UPDATE,TRUE,219.31,200,219.31,219.29,219.3,900,100,FALSE,0,0,1.630088158
165,39:37.8,1,ASK,REMOVE,TRUE,219.31,700,219.31,219.29,219.3,700,100,TRUE,-0.02,-0.02,5.705308553
166,39:47.9,-1,BID,UPDATE,TRUE,219.26,3,219.3,219.26,219.28,300,100,FALSE,0,0,0.016177886
167,39:47.9,-1,BID,REMOVE,TRUE,219.26,97,219.3,219.26,219.28,300,97,TRUE,-0.025,0.025,0.523084968
168,39:51.4,-1,BID,REMOVE,TRUE,219.22,300,219.29,219.22,219.255,100,300,TRUE,-0.01,0.01,1.61778856
169,39:51.4,-1,BID,REMOVE,TRUE,219.21,35,219.28,219.21,219.245,100,35,TRUE,0,0,0.188741999
170,39:51.4,-1,BID,REMOVE,TRUE,219.21,100,219.28,219.21,219.245,100,100,TRUE,-0.01,0.01,0.539262853
171,39:51.4,-1,BID,REMOVE,TRUE,219.19,50,219.28,219.19,219.235,100,50,TRUE,-0.04,0.04,0.269631427
172,39:56.6,-1,BID,UPDATE,TRUE,219.13,1,219.26,219.13,219.195,100,200,FALSE,-0.02,0.02,0.005392629
173,40:00.3,-1,BID,UPDATE,TRUE,219.15,25,219.2,219.15,219.175,200,200,FALSE,0.01,-0.01,0.134815713
174,40:01.4,1,ASK,REMOVE,TRUE,219.22,100,219.22,219.15,219.185,100,175,TRUE,0.025,0.025,0.815044079
175,40:15.9,1,ASK,REMOVE,TRUE,219.26,202,219.26,219.16,219.21,202,200,TRUE,0.01,0.01,1.64638904
176,40:15.9,1,ASK,UPDATE,TRUE,219.28,27,219.28,219.16,219.22,100,200,FALSE,0.02,0.02,0.220061901
177,40:15.9,1,ASK,REMOVE,TRUE,219.28,73,219.28,219.2,219.24,73,100,TRUE,0.01,0.01,0.594982178
178,40:15.9,1,ASK,UPDATE,TRUE,219.3,24,219.3,219.2,219.25,300,100,FALSE,0,0,0.195610579
179,40:15.9,1,ASK,UPDATE,TRUE,219.3,5,219.3,219.2,219.25,276,100,FALSE,0,0,0.040752204
180,40:15.9,1,ASK,UPDATE,TRUE,219.3,100,219.3,219.2,219.25,271,100,FALSE,0,0,0.815044079
181,40:15.9,1,ASK,UPDATE,TRUE,219.3,100,219.3,219.2,219.25,171,100,FALSE,0,0,0.815044079
182,40:15.9,1,ASK,REMOVE,TRUE,219.3,71,219.3,219.2,219.25,71,100,TRUE,0.045,0.045,0.578681296
183,40:24.4,1,ASK,REMOVE,TRUE,219.33,10,219.33,219.26,219.295,10,130,TRUE,0.05,0.05,0.081504408
184,40:35.2,1,ASK,REMOVE,TRUE,219.4,152,219.4,219.29,219.345,100,100,TRUE,0.015,0.015,1.238867
185,40:35.2,1,ASK,REMOVE,TRUE,219.41,200,219.41,219.31,219.36,200,100,TRUE,0.005,0.005,1.630088158
186,40:35.2,1,ASK,REMOVE,TRUE,219.42,10,219.42,219.31,219.365,10,100,TRUE,0.005,0.005,0.081504408
187,41:14.8,-1,BID,REMOVE,TRUE,219.33,35,219.41,219.33,219.37,129,135,FALSE,0,0,0.188741999
188,41:14.8,-1,BID,REMOVE,TRUE,219.33,100,219.41,219.33,219.37,129,100,TRUE,-0.015,0.015,0.539262853
189,41:14.8,-1,BID,REMOVE,TRUE,219.31,100,219.4,219.31,219.355,100,100,TRUE,-0.02,0.02,0.539262853
190,41:18.9,1,ASK,REMOVE,TRUE,219.39,100,219.39,219.28,219.335,100,100,TRUE,0.04,0.04,0.815044079
191,41:18.9,1,ASK,REMOVE,TRUE,219.41,129,219.41,219.34,219.375,129,100,TRUE,0.005,0.005,1.051406862
192,41:18.9,1,ASK,REMOVE,TRUE,219.42,101,219.42,219.34,219.38,101,100,TRUE,0.01,0.01,0.82319452
193,41:18.9,1,ASK,UPDATE,TRUE,219.44,55,219.44,219.34,219.39,100,100,FALSE,0.03,0.03,0.448274243
194,41:18.9,1,ASK,REMOVE,TRUE,219.44,45,219.44,219.4,219.42,45,100,TRUE,0.01,0.01,0.366769836
195,41:18.9,1,ASK,REMOVE,TRUE,219.45,1,219.45,219.41,219.43,1,100,TRUE,0.025,0.025,0.008150441
196,41:18.9,1,ASK,UPDATE,TRUE,219.49,55,219.49,219.42,219.455,100,100,FALSE,0,0,0.448274243
197,41:18.9,1,ASK,REMOVE,TRUE,219.49,45,219.49,219.42,219.455,45,100,TRUE,0.005,0.005,0.366769836
198,41:18.9,1,ASK,REMOVE,TRUE,219.5,100,219.5,219.42,219.46,350,100,FALSE,0,0,0.815044079
199,41:18.9,1,ASK,REMOVE,TRUE,219.5,50,219.5,219.42,219.46,250,100,FALSE,0,0,0.40752204
200,41:40.0,1,ASK,UPDATE,TRUE,219.5,22,219.5,219.42,219.46,25,300,FALSE,-0.015,-0.015,0.179309697
201,41:53.9,1,ASK,REMOVE,TRUE,219.46,5,219.47,219.42,219.445,5,100,TRUE,0,0,0.040752204
202,41:54.0,1,ASK,REMOVE,TRUE,219.47,100,219.47,219.42,219.445,100,100,TRUE,0.035,0.035,0.815044079
203,41:59.3,1,ASK,UPDATE,TRUE,219.49,55,219.49,219.47,219.48,100,100,FALSE,0,0,0.448274243
204,41:59.3,1,ASK,REMOVE,TRUE,219.49,45,219.49,219.47,219.48,45,100,TRUE,0.005,0.005,0.366769836
205,41:59.3,1,ASK,UPDATE,TRUE,219.5,40,219.5,219.47,219.485,122,100,FALSE,0,0,0.326017632
206,41:59.3,1,ASK,REMOVE,TRUE,219.5,82,219.5,219.47,219.485,82,100,TRUE,0.015,0.015,0.668336145
207,41:59.3,1,ASK,UPDATE,TRUE,219.52,19,219.52,219.48,219.5,100,100,FALSE,-0.005,-0.005,0.154858375
208,42:00.3,1,ASK,REMOVE,TRUE,219.52,81,219.52,219.47,219.495,81,100,TRUE,0.015,0.015,0.660185704
209,42:00.3,1,ASK,REMOVE,TRUE,219.53,100,219.53,219.49,219.51,100,100,TRUE,0.005,0.005,0.815044079
210,42:00.3,1,ASK,REMOVE,TRUE,219.54,100,219.54,219.49,219.515,100,100,TRUE,0.005,0.005,0.815044079
211,42:23.7,1,ASK,UPDATE,TRUE,219.55,55,219.55,219.49,219.52,199,200,FALSE,0,0,0.448274243
212,42:23.7,1,ASK,REMOVE,TRUE,219.55,144,219.55,219.49,219.52,144,200,TRUE,0.01,0.01,1.173663474
213,42:23.7,1,ASK,REMOVE,TRUE,219.56,100,219.56,219.5,219.53,100,100,TRUE,0.015,0.015,0.815044079
